Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Germany Bank #322,210575,8048B13D0,800872C10,Sole Proprietorship #40999
Germany Bank #234,14663,802B4F7D0,80077E4B0,Partnership #25068
National Bank of Billings,123997,80AB27AD0,8004F7E70,Partnership #15035
First Bank of Albany,17732,80872F650,80034C0A0,Corporation #38067
National Bank of the East,12,801385250,8000651E0,Partnership #14957
Australia Bank #285,328390,80A513760,800D28430,Partnership #36506
Savings Bank of Portland,349896,812433060,800CCE660,Sole Proprietorship #9942
Crytpo Bank #11,255063,814127FE1,8004B5CD0,Partnership #38443
Crytpo Bank #108,54879,814437BE1,80059FDF0,Partnership #38444
Crytpo Bank #9,225,813A824E1,800FE9980,Country #1
China Bank #14,3,8030855E0,8009EAAA0,Partnership #22504
Germany Bank #19,16388,814205660,80066DBC0,Corporation #24666
Slovakia Bank #106,1916,8110BEA60,8008B7370,Corporation #23475
Bank of Albany,220083,80AFD8DE0,80073D490,Corporation #12671
Crytpo Bank #108,54879,814437BE0,800FBA660,Partnership #5215
Savings Bank of Dallas,11405,8014612E0,80015E920,Sole Proprietorship #3221
Spain Bank #4999,321841,80C14CCF0,8006459E0,Corporation #54920
Spain Bank #5598,34609,81273CCF0,800878E90,Partnership #52071
France Bank #4876,38460,811634A70,800813CF0,Corporation #40329
Italy Bank #4323,36602,8026F2970,8007DF030,Corporation #25406
Hearthstone Savings Bank,2385,804CCFCF0,800F28360,Partnership #1040
Germany Bank #4164,37895,80BA257F0,8008725F0,Corporation #48031
Bank of Augusta,34858,806AC4170,800F3D880,Partnership #4232
Russia Bank #52,217496,807189870,800B49C40,Sole Proprietorship #32941
Australia Bank #202,327738,80B284970,800D28430,Partnership #36506
Israel Bank #21,43849,8112DF0F0,800E84E60,Corporation #35871
Russia Bank #106,218502,8073A9770,800B49C40,Sole Proprietorship #32941
Spain Bank #171,220888,810E73870,800727C70,Corporation #23247
First Bank of Springfield,3698,80B3F6D70,800CC3950,Corporation #6942
Sappo Trust Bank,32249,800F6A8F0,800BB94F0,Partnership #310
UK Bank #29,211,807703DF0,800BC6970,Sole Proprietorship #14800
China Bank #61,29715,80C525DF0,8009F3F40,Corporation #52730
China Bank #3,4,803985670,8009A8600,Sole Proprietorship #29784
Germany Bank #388,221279,812507BF0,800901210,Corporation #48822
First Bank of Tampa,2053,807EC56F0,8001CF460,Sole Proprietorship #15112
Germany Bank #3903,32187,811A68900,800983B50,Sole Proprietorship #52339
India Bank #0,6,804F85780,800B41B70,Partnership #33781
Switzerland Bank #31,138335,80F167B00,800DDB500,Partnership #36960
UK Bank #20,220504,807EEF880,800BFBC60,Partnership #34805
Germany Bank #159,16431,802904300,800878BF0,Partnership #23978
Russia Bank #37,219157,8074C5E00,800BB8ED0,Partnership #34645
India Bank #6,112497,804BBEC00,800AE7D20,Corporation #54710
Japan Bank #62,11687,8046E8700,800AA0BE0,Corporation #55458
Acme Trust Bank,6179,814744500,80030F000,Partnership #53740
Bank of New York,1853,80163CA00,8001B3360,Partnership #3542
National Bank of Billings,312517,809C23610,800723870,Sole Proprietorship #19751
Canada Bank #1,24779,809303110,800C5EFF0,Partnership #35725
Willows Savings Bank,311135,80D17FB10,800D469E0,Partnership #46177
China Bank #838,340924,80EF98A90,800A09BC0,Corporation #29380
Crytpo Bank #4,124,813A86A91,80059FDF0,Partnership #38444
First Bank of Los Angeles,21813,80A82CE10,800CB1720,Sole Proprietorship #13718
Israel Bank #275,344754,810A90D90,800EEC840,Corporation #35958
Spain Bank #12,26860,80F7C2290,80090DF10,Corporation #24899
Bank of Lacrosse,122080,809FE2490,800E92CA0,Partnership #8981
First Bank of Springfield,10642,806849D90,800955F10,Corporation #5406
Israel Bank #9,43462,81004B790,800EB7940,Partnership #925
Switzerland Bank #47,140945,80F831C10,800E5A1A0,Sole Proprietorship #8639
Canada Bank #58,227250,809DB8D90,800CB7780,Corporation #33594
India Bank #148,14629,80584C610,800B31350,Corporation #31084
Germany Bank #80,14657,809B4F410,8008A7D90,Partnership #27352
First Bank of Hartford,30974,80C9C2B90,800558ED0,Sole Proprietorship #45061
Italy Bank #4716,318195,80B952D20,8007FF690,Sole Proprietorship #50805
First Bank of the West,228921,813374820,800C54DB0,Partnership #17994
First Bank of Huron,318208,8069DD4A0,800D98150,Sole Proprietorship #4245
Brazil Bank #343,335615,80CF72B20,800D89BD0,Sole Proprietorship #36424
National Bank of Albany,28693,80AE05E20,800F93530,Partnership #10360
National Bank of the Valley,17401,81199A820,800CF7ED0,Sole Proprietorship #2014
Brazil Bank #16,235509,80CFBAE20,8014E6BD0,Corporation #18817
Finland Bank #0,11,800205120,8007B60D0,Partnership #23244
Bank of Fairfield,124284,80A1AEAA0,800D95130,Sole Proprietorship #13777
Switzerland Bank #17,40836,80F8F96A0,800E52C00,Sole Proprietorship #14819
Australia Bank #51,128558,80A8B43A0,800D135F0,Sole Proprietorship #3034
Bank of Laramie,5140,805FA5EA0,8002C1960,Sole Proprietorship #9876
Germany Bank #4232,327283,80CEF6D30,8008A6C90,Corporation #37506
France Bank #2032,34846,804AC5BB0,8007F8D50,Corporation #24887
Italy Bank #2381,33200,802A88CB0,80063DB00,Corporation #46394
Bank of Danbury,321055,809C35B30,8007791B0,Partnership #2306
Canada Bank #784,325933,8096CC230,800CA55A0,Corporation #33447
Austria Bank #90,22775,808F42F30,8007DB950,Sole Proprietorship #27700
National Bank of Laramie,10,8067051B0,800C7CBB0,Partnership #8139
Crytpo Bank #29,154148,8140D46B1,800FE9980,Country #1
India Bank #11,112733,804D47A30,800AC8450,Sole Proprietorship #31648
China Bank #3,4,80E6056B0,8009F5CA0,Partnership #31016
Italy Bank #262,113060,80D2486B0,800609F10,Sole Proprietorship #25090
China Bank #6,20,807C05EB0,800683820,Partnership #26093
Germany Bank #18,23,804385F30,800F12F00,Corporation #10065
Bank of Arkadelphia,30851,80FC41530,800DC1640,Corporation #9632
Spruce Cooperative Bank,22164,8026B1EB0,800F0A090,Partnership #5440
UK Bank #44,22091,808E37130,800C0A260,Sole Proprietorship #34670
Belgium Bank #258,13959,805331730,800895630,Sole Proprietorship #39051
Germany Bank #1,7675,80556A930,800830430,Sole Proprietorship #24961
Bank of Detroit,29251,80DF17530,8003980C0,Sole Proprietorship #17389
Brownstone Credit Union,1686,8051B1FB0,80019C240,Sole Proprietorship #8799
UK Bank #764,322579,808365D40,800C4A170,Partnership #35559
Spruce Cooperative Bank,34594,802E3C5C0,800BA28F0,Corporation #13716
Savings Bank of Newport,32486,800E727C0,800D7DC50,Partnership #5964
First Bank of Providence,320208,80C213CC0,800D87F00,Corporation #4854
Canada Bank #509,325029,8091A8640,800C7AD90,Corporation #53276
National Bank of Providence,227720,8117490C0,800ECFAE0,Corporation #11121
National Bank of Laramie,10,8019851C0,800CB2820,Sole Proprietorship #42441
Switzerland Bank #19,241021,80F66EA40,800DB93F0,Corporation #34854
Switzerland Bank #8,118,80DC06FC0,800DB93F0,Corporation #34854
China Bank #6,20,804A05EC0,8009EF820,Partnership #30884
Italy Bank #1541,38535,8079B1740,800939E10,Partnership #25887
First Bank of Seattle,225156,8134F96C0,800F19230,Partnership #22443
Flagstone Trust Bank,136262,811CA77C0,800FAD690,Sole Proprietorship #20153
National Bank of Detroit,3290,8004639C0,800D37840,Sole Proprietorship #566
Spain Bank #282,225690,80B9099C0,800929770,Sole Proprietorship #26765
Germany Bank #62,16418,8058045C0,8007E7C10,Partnership #49603
Israel Bank #1093,347267,8117E1550,800E1D320,Partnership #52799
Sappo Thrift,32376,80AA768D0,80086AED0,Sole Proprietorship #15023
Savings Bank of Fairfield,342947,8133D8550,800EBF720,Partnership #743
First Bank of Bridgeport,33780,80FD9AED0,800E51320,Partnership #3414
China Bank #39,8248,812E048D0,8009EA1A0,Partnership #30968
Russia Bank #52,217496,806C898D0,800B49C40,Sole Proprietorship #32941
Russia Bank #12,116781,806444250,800B49C40,Sole Proprietorship #32941
Italy Bank #2005,238082,80DF955D0,800967C70,Sole Proprietorship #44623
National Bank of the East,12,8078852D0,80062A1A0,Partnership #26530
Hilltop Community Bank,13327,8043A5350,800253280,Sole Proprietorship #7913
Savings Bank of Columbus,323139,80D377560,800E369E0,Corporation #11652
Bank of Billings,219969,80F2DF460,800C7BE90,Partnership #9835
Savings Bank of Detroit,4523,803408160,800BAF4B0,Partnership #623
Bank of Sacramento,338450,80E155DE0,800CB0980,Corporation #15090
Saudi Arabia Bank #6,121,812A86860,800E73950,Corporation #36539
Netherlands Bank #55,6030,8043393E0,8007A01D0,Sole Proprietorship #23807
First Bank of Tampa,21940,801928EE0,800FA0010,Partnership #4037
Italy Bank #1275,21922,8114A85E0,800906D30,Corporation #51814
Italy Bank #1106,10709,80D54BE60,80087E330,Sole Proprietorship #27260
Savings Bank of Los Angeles,1665,8069B1460,8006B1540,Partnership #26274
Bank of Dallas,24424,80D2FE0E0,8004FF570,Corporation #40939
National Bank of New Orleans,513,809395460,8000B8280,Corporation #11305
National Bank of Hartford,34970,8066419F0,8007A66F0,Sole Proprietorship #1954
Mountain Thrift,137002,80DF3C1F0,800D13950,Sole Proprietorship #2891
Spain Bank #1122,38450,803CB4DF0,80079A850,Sole Proprietorship #22700
Spain Bank #992,17649,8119A2C70,8008B2E70,Corporation #26301
Switzerland Bank #29,239453,80EF3FA70,800DDB500,Partnership #36960
Canada Bank #24,122055,809DE3770,800C661B0,Sole Proprietorship #34849
Italy Bank #132,3260,8024E0AF0,800979710,Corporation #20520
Savings Bank of Los Angeles,1665,8004B1470,800EE80C0,Corporation #820
Switzerland Bank #82,241079,80F068F70,800E4BA00,Corporation #13434
Canada Bank #12,8,809E050F0,800C525A0,Partnership #36050
Germany Bank #58,13862,8043347F0,800757F30,Corporation #22732
Savings Bank of Bridgeport,214615,806037F70,8004242C0,Corporation #8366
Savings Bank of Lacrosse,28771,80B406570,800374280,Partnership #52640
Willows Community Bank,11471,80B563370,800175DE0,Partnership #15655
Israel Bank #924,343223,810D60E80,800E1D320,Partnership #52799
Mountain Bancorp,3949,801CFE380,800E94BC0,Partnership #7410
Switzerland Bank #26,240018,80F949C00,800E112C0,Partnership #37164
Desert Savings Bank,36931,804287480,800DCFFD0,Sole Proprietorship #46332
National Bank of Pittsburgh,220,813E03B01,80059FDF0,Partnership #38444
Russia Bank #12,116781,807044380,800B49C40,Sole Proprietorship #32941
Russia Bank #15,116425,8063B3180,800B49EE0,Individual #78
India Bank #69,212789,804FFCF80,800ABA660,Partnership #32618
China Bank #3,4,80E605700,800A25E00,Corporation #29119
China Bank #496,334878,80CAE5A00,800A0FB80,Corporation #28927
France Bank #477,120691,812C3EC80,8007FF810,Corporation #24556
Canada Bank #1,24779,809103080,800C729D0,Partnership #10527
Spain Bank #450,3335,801B6D680,800725AB0,Partnership #39568
France Bank #35,13057,807B9D580,8007040D0,Corporation #24027
Acme Trust Bank,6179,801444480,80030B5E0,Partnership #6464
First Bank of Omaha,343396,810AEE710,800D30C10,Sole Proprietorship #11180
Portugal Bank #43,1502,81212BA10,8008597B0,Partnership #29831
Brook Federal Bank,22732,80FFC3311,8004B5CD0,Partnership #38443
Belgium Bank #2859,351626,8134E9010,80091A7B0,Partnership #24235
National Bank of the East,12,805485310,800B37FD0,Sole Proprietorship #32878
Crytpo Bank #57,352547,81370C491,800FE9980,Country #1
Portugal Bank #990,122094,8088E2210,800760250,Corporation #21573
Germany Bank #160,22806,807B4DE10,800CD3AC0,Partnership #2370
Savings Bank of Los Angeles,1665,8029B1590,8007AD970,Partnership #24340
Savings Bank of Albany,39176,80854D110,800D8AF50,Sole Proprietorship #12284
Bank of Detroit,3264,8001E3510,800F944F0,Partnership #208
Switzerland Bank #11,112,80E886D10,800DDF040,Corporation #35010
Japan Bank #42,9665,803DAB590,800A59AC0,Partnership #45758
Italy Bank #243,27616,80595A510,8008275B0,Partnership #43531
National Bank of the East,50118,812F9B610,8005FA5B0,Sole Proprietorship #348
Brook Federal Bank,22732,80FFC3310,8004DE450,Partnership #19870
Savings Bank of Sacramento,16788,802B89F10,800327DA0,Corporation #4689
Savings Bank of Fairfield,11813,801CF4790,8001A0CA0,Partnership #43170
First Bank of Butte,11474,803EE3C10,80017A7E0,Sole Proprietorship #55116
Israel Bank #1008,345198,810A26220,800E84E60,Corporation #35871
Acme Trust Bank,33739,801D1B0A0,8004EA030,Sole Proprietorship #48707
Canada Bank #36,25202,809316C20,800CA84A0,Sole Proprietorship #35370
Hearthstone Bank,36196,80346E720,800F93DD0,Sole Proprietorship #10383
Spruce Federal Bank,113685,80D165FA0,800C7F370,Partnership #17630
India Bank #831,313924,805657720,800ABA660,Partnership #32618
Crytpo Bank #23,153502,814439A21,8004B5CD0,Partnership #38443
National Bank of Pittsburgh,220,813703B21,800FE9980,Country #1
Crytpo Bank #9,225,8137025A1,800FE9980,Country #1
Saudi Arabia Bank #16,249176,812A6F920,800F1BC50,Partnership #38226
Japan Bank #50,210690,80403D420,800A7DAA0,Sole Proprietorship #30712
China Bank #263,39774,808F5FA20,800993080,Sole Proprietorship #29345
China Bank #270,310339,803CE74A0,800A25420,Sole Proprietorship #29399
Willows Community Bank,11471,810A632A0,800FB6340,Sole Proprietorship #1218
Bank of Augusta,15916,80D7F4320,800FC6740,Sole Proprietorship #4282
Bank of Miami,329972,80AE42F20,800B9C350,Corporation #12572
Savings Bank of Fairfield,11813,80A3F47A0,800E9DA20,Sole Proprietorship #869
Plandor Trust Bank,1467,8003288A0,800ECFC60,Partnership #414
Crytpo Bank #23,153502,814439A20,800F98710,Partnership #1050
Mexico Bank #8,27,8000858A0,800D2E0F0,Corporation #34177
Russia Bank #12,116781,8063443A0,800B85E60,Sole Proprietorship #33205
India Bank #45,113530,805FDE820,800B21E10,Corporation #31425
Japan Bank #56,111031,804408EA0,800A99900,Sole Proprietorship #47867
Germany Bank #133,10441,80CEC31A0,800876AD0,Sole Proprietorship #47287
Italy Bank #364,28629,81317BFA0,800859810,Corporation #27697
National Bank of Danbury,221731,80B4144A0,8004CA510,Corporation #12861
Flagstone Bancorp,1241,800F239A0,800149800,Sole Proprietorship #2344
Japan Bank #18,21,803A85FB1,800FE9980,Country #1
Australia Bank #845,327931,80AD828B0,800D28430,Partnership #36506
Finland Bank #5597,350703,81294A2B0,80080DF50,Corporation #23062
Israel Bank #715,344850,81081DC30,800EA34A0,Partnership #37824
Japan Bank #265,310764,8107EA330,800A6E540,Partnership #32552
Plateau Bancorp,38132,812BA2F30,800F9FD70,Corporation #8717
Bank of Cleveland,6156,80D945330,8003E4A40,Corporation #16183
National Bank of Billings,123997,809C27BB0,800B3A230,Sole Proprietorship #49498
China Bank #37,18107,8030308B0,8009B5BB0,Corporation #29403
Japan Bank #245,310776,80466A930,800A340F0,Partnership #31646
First Bank of Tampa,2053,809C457B0,800C7E470,Corporation #5339
First Bank of Madison,15768,808069930,800E634C0,Sole Proprietorship #12047
Bank of Fairfield,23402,8013DE030,800ECEB80,Partnership #3287
Mexico Bank #72,34523,80CA338B0,800D7A230,Sole Proprietorship #8881
India Bank #40,13157,80589E7B0,800B050B0,Partnership #33401
Japan Bank #18,21,803A85FB0,800A357D0,Partnership #31749
Savings Bank of Seattle,1292,80C7AD330,800094C20,Partnership #17254
Bank of Arkadelphia,30851,80BDC14C0,800D46920,Partnership #4872
Sappo Bancorp,2843,8132DD8C0,800D439C0,Partnership #3680
Bank of Boston,12446,807A81A40,8009961A0,Corporation #3863
Bank of Philadelphia,36137,80686C1C0,80094C670,Corporation #13409
Germany Bank #101,223090,80D23EC40,800823E10,Partnership #25322
First Bank of the West,130449,8121E9DC0,800B9EBF0,Sole Proprietorship #9397
China Bank #14,3,804F854C0,800ACCBF0,Partnership #32992
China Bank #41,19477,805865FC0,8009EA1A0,Partnership #30968
Germany Bank #179,21831,80A22F6C0,8006BE180,Sole Proprietorship #26427
National Bank of the East,12,800185340,800622460,Partnership #23273
First Bank of Tuscon,19746,8122EC440,80049E750,Corporation #44538
First Bank of Tampa,10344,804F46140,8003BCE40,Corporation #7303
Savings Bank of Danbury,16586,806783040,8003217C0,Partnership #8368
First Bank of Butte,11474,80F963C40,80017D1E0,Sole Proprietorship #18512
Crytpo Bank #837,353153,813B195D1,800419300,Partnership #50846
Bank of Butte,31528,80E0DC150,800822BF0,Corporation #300
Japan Bank #23,311101,80417CBD0,800A81C00,Partnership #39280
Hearthstone Bancorp,31408,803250D50,800E78450,Sole Proprietorship #7505
China Bank #188,39245,806DCF3D0,800A31E80,Corporation #42816
First Bank of Helena,132554,80E82B050,800F94550,Sole Proprietorship #12911
UK Bank #36,121580,808AD2350,800C4A2F0,Partnership #35574
Switzerland Bank #8,118,80EA86E50,800DB93F0,Corporation #34854
Canada Bank #105,325120,809335550,800C5EFF0,Partnership #35725
UK Bank #30,21568,8087A7550,800C49610,Corporation #32563
UK Bank #32,26,807685850,800BC5650,Partnership #34689
Austria Bank #2,21745,801C22DD0,8007E40B0,Partnership #7964
Plandor Savings Bank,22736,8011C3D50,800E1E900,Sole Proprietorship #2797
Spain Bank #445,238123,8146940D0,8009693D0,Partnership #30323
France Bank #454,124371,80E6ABCD0,800921910,Sole Proprietorship #27480
France Bank #85,2915,80065E4D0,8006682E0,Corporation #20334
Savings Bank of Philadelphia,120627,80C13CCD0,8004B07B0,Sole Proprietorship #53676
Savings Bank of New York,5836,80D733350,8002DBE80,Corporation #49027
First Bank of Dallas,3305,800CE21E0,800EF7BA0,Partnership #22633
Germany Bank #3166,317882,808948860,80065D380,Partnership #25470
National Bank of Montpelier,28800,808981560,800D61CA0,Sole Proprietorship #11387
Arbor Bancorp,25637,8099247E0,80048CBB0,Corporation #10969
National Bank of Montpelier,226925,80C8363E0,800B26910,Sole Proprietorship #17419
Mexico Bank #173,333947,80CA468E0,800D3FDC0,Partnership #40411
Portugal Bank #128,6625,8081CA5E0,8006FEB90,Sole Proprietorship #24097
Switzerland Bank #400,341032,80F024160,800DB93F0,Corporation #34854
UK Bank #4,23497,80E85B1E0,800BC0380,Partnership #34740
India Bank #6,112497,805FBEDE0,800B21930,Sole Proprietorship #32652
China Bank #288,312248,804898960,8009916B0,Sole Proprietorship #29274
Lithuania Bank #590,223908,80EBD0760,80088D0F0,Sole Proprietorship #26571
Spain Bank #434,31888,80B9E1D60,800851DF0,Corporation #23047
Savings Bank of Harrisburg,22345,80D1BF1E0,800DB4B50,Corporation #14491
Oasis Bank,111491,806D194E0,800AE8C20,Corporation #4217
China Bank #6,20,803885F60,8009AE630,Sole Proprietorship #39208
Italy Bank #86,5464,804E2F960,8007B7270,Corporation #22893
National Bank of Huron,140561,80FFADDE0,8005CF9B0,Sole Proprietorship #18783
Brownstone Bancorp,23885,8019EF3E0,800274F60,Partnership #49932
Germany Bank #5131,314672,80BB6CD70,8008DBBB0,Corporation #47485
Germany Bank #576,33268,80DA8AF70,80085DC90,Corporation #52032
UK Bank #184,123612,808E13B70,800C39790,Sole Proprietorship #34734
Savings Bank of Arkadelphia,37254,803409670,8009E0370,Corporation #375
Israel Bank #314,345103,8108252F0,800E7FA00,Partnership #37705
